time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1713386396153393000,36.76739282226563,2.580498218536377,1.0960383415222168,5.531982898712158,3.931999921798706,12.993645668029785,273.9991455078125,853,-68.8796479,-32.8926119
1713386397153393000,37.76739282226563,2.5414235591888428,1.0907795429229736,5.541983127593994,3.9240000247955322,12.82337760925293,273.999267578125,853,-68.8797835,-32.8926033
1713386398153393000,38.76739282226563,2.503257989883423,1.0907795429229736,5.551982879638672,3.9089999198913574,12.819849014282227,273.0054626464844,853,-68.8799204,-32.892604
1713386399153393000,39.76739282226563,2.4707772731781006,1.0907795429229736,5.561983108520508,3.9049999713897705,12.761280059814453,272.9997253417969,853,-68.8800595,-32.892603
1713386400153393000,40.76739282226563,2.4416637420654297,1.0960383415222168,5.5719828605651855,3.9049999713897705,12.720974922180176,272.99981689453125,853,-68.8801996,-32.8925966
1713386401153393000,41.76739282226563,2.4133243560791016,1.0907795429229736,5.5819830894470215,3.9000000953674316,12.729865074157715,273.00006103515625,853,-68.8803371,-32.8925866
1713386402153393000,42.76739282226563,2.377471685409546,1.109819769859314,5.591982841491699,3.9000000953674316,12.994303703308105,273.0010681152344,853,-68.8804721,-32.8925734
1713386403153393000,43.76739282226563,2.3413949012756348,1.1067520380020142,5.601983070373535,3.9000000953674316,13.166473388671875,273.0007019042969,853,-68.8806144,-32.8925603
1713386404153393000,44.76739282226563,2.3208584785461426,1.2330855131149292,5.611982822418213,3.9000000953674316,13.052973747253418,272.9994812011719,853,-68.880755,-32.8925518
1713386405153393000,45.76739282226563,2.2794110774993896,0.990202009677887,5.621983051300049,3.9000000953674316,13.128748893737793,273.00018310546875,853,-68.8808955,-32.8925475
1713386406153393000,46.76739282226563,2.2618253231048584,0.9985989928245544,5.631983280181885,3.9000000953674316,13.238146781921387,273.0003662109375,853,-68.8810377,-32.8925345
1713386407153393000,47.76739282226563,2.2305617332458496,1.0791200399398804,5.6419830322265625,3.9000000953674316,13.387101173400879,273.0005187988281,853,-68.8811832,-32.8925259
